File Name,Score
b51,2.774143934249878
b91,1.24661123752594
b79,-0.44985106587409973
b22,-0.15024994313716888
b68,0.06617435067892075
b30,-0.5839045643806458
b8,0.4532122015953064
b73,2.137888193130493
b27,0.8226221799850464
b89,0.911742091178894
b42,1.3663281202316284
b25,0.2766243815422058
b36,-0.20646080374717712
b9,-0.06424342095851898
b67,0.25403618812561035
b49,3.2581818103790283
b20,-0.5291555523872375
b76,0.3334255814552307
b6,-0.30494797229766846
b33,1.777762532234192
b1,-0.2943595051765442
b56,0.8936382532119751
b45,0.4094337821006775
b78,-0.34004974365234375
b95,-0.47941672801971436
b99,0.15121997892856598
b94,-0.24272558093070984
b75,-0.4470183253288269
b44,2.183581829071045
b69,1.6058238744735718
b88,0.6590588092803955
b100,1.8445552587509155
b34,0.06107039749622345
b54,0.21964024007320404
b24,-0.09723575413227081
b82,-0.13246013224124908
b97,3.024658203125
b85,-0.20759838819503784
b66,0.16028527915477753
b74,-0.6916399598121643
b64,2.4433155059814453
b70,1.0618128776550293
b13,2.1337084770202637
b98,0.6810926198959351
b17,1.1252288818359375
b14,-0.19315674901008606
b26,-0.2510514259338379
b93,-0.05162236467003822
b40,-0.0662594586610794
b5,0.40674838423728943
b52,0.9840043783187866
b37,-0.1438443809747696
b38,-0.271153062582016
b41,-0.3678516447544098
b28,0.1377800554037094
b19,1.2117059230804443
b29,0.22034499049186707
b80,0.404583215713501
b10,-0.10062478482723236
b16,2.121288299560547
b39,1.5685456991195679
b57,-0.4748740792274475
b46,2.361800193786621
b63,0.30531975626945496
b77,-0.19237454235553741
b62,0.19212797284126282
b21,0.12861604988574982
b90,0.9258349537849426
b31,1.222226619720459
b83,0.33076176047325134
b84,1.378806710243225
b48,0.7636101245880127
b71,3.484834671020508
b32,1.5797322988510132
b50,0.3446979522705078
b61,1.3229742050170898
b18,0.9374710321426392
b3,0.02960447035729885
b12,0.9843173027038574
b96,-0.7362911105155945
b60,0.1387936919927597
b81,1.8313695192337036
b7,-0.8750535845756531
b2,0.5851073861122131
b23,3.361081123352051
b11,-0.11820301413536072
b15,2.0447146892547607
b92,-0.016097169369459152
b4,-0.2989867627620697
b59,-0.41783833503723145
b35,0.653998613357544
b47,-0.02828821912407875
b72,0.8042050004005432
b58,0.4615960121154785
b53,-0.4154263734817505
b87,0.9172040224075317
b65,1.2881004810333252
b86,-0.22184982895851135
b55,1.367376685142517
b43,1.0310478210449219
