File Name,Score
s53,0.8595925569534302
s111,0.1103677898645401
s100,1.2477749586105347
s45,0.0861094743013382
s80,-0.21779343485832214
s99,1.5560718774795532
s110,0.16414369642734528
s73,0.128292515873909
s65,0.5452176332473755
s77,0.13924112915992737
s56,-0.2695411145687103
s120,0.30362769961357117
s62,1.7980695962905884
s88,1.2963181734085083
s107,0.5034440159797668
s66,0.7888914346694946
s57,-0.004727084189653397
s84,0.06642727553844452
s43,0.4779197871685028
s116,1.4258986711502075
s81,0.02027781493961811
s95,1.1468571424484253
s91,0.3776787519454956
s31,0.6038562655448914
s94,-0.23513206839561462
s47,0.013407964259386063
s117,0.25483566522598267
s63,0.5337305665016174
s35,1.513114094734192
s30,0.8565385937690735
s48,1.5000818967819214
s112,1.1258569955825806
s108,1.0449702739715576
s69,1.4613298177719116
s109,-0.3077438175678253
s85,0.26112836599349976
s38,0.8912351727485657
s119,0.08538125455379486
s51,0.30726075172424316
s29,0.2248871922492981
s44,-0.12107914686203003
s104,1.2522284984588623
s52,0.7772676348686218
s36,1.3164231777191162
s90,-0.23808205127716064
s114,0.5585041046142578
s98,0.36112284660339355
s82,-0.24405887722969055
s33,2.6400086879730225
s105,0.7243940830230713
s40,-0.08223111927509308
s54,-0.1585342139005661
s34,0.021183433011174202
s72,0.07744202017784119
s55,0.559349775314331
s71,0.3196229338645935
s41,0.6965080499649048
s27,0.9399017095565796
s59,0.028681883588433266
s75,0.147868812084198
s70,0.20575658977031708
s58,1.1728776693344116
s102,1.8148826360702515
s86,3.646146774291992
s49,2.8898391723632812
s113,0.9888685941696167
s115,2.9005768299102783
s42,1.083501935005188
s87,-0.09796226024627686
s92,0.49465131759643555
s50,1.3110891580581665
s93,-0.004575442522764206
s96,-0.01827986165881157
s68,0.6315493583679199
s76,0.8812345266342163
s64,1.7473644018173218
s28,0.4623681902885437
s83,-0.05529249086976051
s103,0.7817201614379883
s74,0.049601443111896515
s78,0.4215776026248932
s46,0.6745526194572449
s67,-0.06166167929768562
s61,0.07278429716825485
s106,1.9048601388931274
s97,1.332116961479187
s37,0.544588565826416
s39,0.05123148858547211
s79,0.6305638551712036
s118,0.014886077493429184
s32,2.170592784881592
s60,-0.18152162432670593
s101,0.050734180957078934
s89,1.771156668663025
